Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px
ThinONL1.png	28c554c2-31b4-4fc3-b37a-6a6ddfc941af	Detection			ThinONL1	Ellipse	10857.5	227.5
ThinONL1.png	f45a2258-26b1-4b1c-a64b-bf19390ca1b7	Detection			ThinONL1	Ellipse	10788.5	226.5
ThinONL1.png	991db0f3-9ea1-4c24-be35-d414d5c512c1	Detection			ThinONL1	Ellipse	9823.5	226.5
ThinONL1.png	a75b04a6-902a-40a0-b041-e0fb3f7f5957	Detection			ThinONL1	Ellipse	9720.5	226.5
ThinONL1.png	12e7911f-0daa-4ee1-8b0f-9f7a3f2db83b	Detection			ThinONL1	Ellipse	9740.5	224.5
ThinONL1.png	57d833fe-d204-43b4-9e9f-8017384de889	Detection			ThinONL1	Ellipse	9552.5	224.5
ThinONL1.png	4f5ab211-74b0-4fa8-80a6-4ad2caf6af19	Detection			ThinONL1	Ellipse	9485.5	223.5
ThinONL1.png	59cae418-b341-48b8-aeff-893bc6dc24da	Detection			ThinONL1	Ellipse	10951.5	222.5
ThinONL1.png	5b87f5af-1733-4029-99b8-7308fce563b7	Detection			ThinONL1	Ellipse	10821.5	222.5
ThinONL1.png	22ea10c9-1a98-43e4-8dd7-658540adff59	Detection			ThinONL1	Ellipse	10926.5	221.5
ThinONL1.png	8a1b3c3e-8d8b-40db-bbbe-f6574ef26efb	Detection			ThinONL1	Ellipse	9689.5	220.5
ThinONL1.png	00816e4e-0770-458c-9fe3-3b0727030a10	Detection			ThinONL1	Ellipse	10738.5	219.5
ThinONL1.png	7e0805b4-271e-433a-b206-32efd33dd2ac	Detection			ThinONL1	Ellipse	9790.5	219.5
ThinONL1.png	e6e724d5-af10-45a4-bc8e-3a1a7443c251	Detection			ThinONL1	Ellipse	9766.5	219.5
ThinONL1.png	4e3992e3-1706-4e37-b213-8e3bb8792f88	Detection			ThinONL1	Ellipse	10647.5	217.5
ThinONL1.png	7e9171b1-2f56-4c3b-9cc0-7d153fee4e72	Detection			ThinONL1	Ellipse	9836.5	217.5
ThinONL1.png	941ce8a8-a6c4-484c-957c-dafcc93dd1eb	Detection			ThinONL1	Ellipse	10872.5	216.5
ThinONL1.png	d23358e2-058f-4c94-a18b-9e6b8ff09b1b	Detection			ThinONL1	Ellipse	9851.5	216.5
ThinONL1.png	cd441819-985e-44f4-93c2-7e980aa894bf	Detection			ThinONL1	Ellipse	10785.5	215.5
ThinONL1.png	b013baf1-9284-47a4-8514-cd11240235b8	Detection			ThinONL1	Ellipse	9865.5	215.5
ThinONL1.png	1be43398-4aa0-4c8e-8fb5-c7222796c77f	Detection			ThinONL1	Ellipse	9655.5	215.5
ThinONL1.png	44f6d718-22d1-49d4-a303-b3634c3144b1	Detection			ThinONL1	Ellipse	10898.5	214.5
ThinONL1.png	d2e70e31-be9a-4f14-a1ad-88137b6bf9dd	Detection			ThinONL1	Ellipse	9747.5	214.5
ThinONL1.png	29f0a60a-e2dd-442e-aece-f936d5a77fe0	Detection			ThinONL1	Ellipse	10858.5	213.5
ThinONL1.png	b8576f4d-5f6e-44d4-adcc-fd241b1c959a	Detection			ThinONL1	Ellipse	10913.5	212.5
ThinONL1.png	a8cdd6c7-46cb-42e6-83ad-19ccb585143a	Detection			ThinONL1	Ellipse	10842.5	212.5
ThinONL1.png	342500b1-e6f1-48d2-ba42-24a6c04c0ad4	Detection			ThinONL1	Ellipse	10805.5	212.5
ThinONL1.png	f1d3ef24-f792-4ad7-a81a-0a77634bf819	Detection			ThinONL1	Ellipse	9704.5	212.5
ThinONL1.png	cf16ac54-4ac7-4c52-a3fb-79844495be8a	Detection			ThinONL1	Ellipse	9804.5	210.5
ThinONL1.png	7d85add9-bd13-4850-9612-16188cb2e690	Detection			ThinONL1	Ellipse	10931.5	209.5
ThinONL1.png	8273c4e3-9a09-45fe-a37c-48a68a5e3900	Detection			ThinONL1	Ellipse	9835.5	209.5
ThinONL1.png	9c9133bc-098f-4e07-954d-d5a6e2a9dd80	Detection			ThinONL1	Ellipse	9898.5	208.5
ThinONL1.png	9be40d52-f757-48c4-93e5-745a34b48d85	Detection			ThinONL1	Ellipse	9821.5	208.5
ThinONL1.png	98fa5f3b-45e1-44f9-8df0-8a47fc7ec7ef	Detection			ThinONL1	Ellipse	10750.5	207.5
ThinONL1.png	6e94d655-92e2-4041-9030-9a2b98c1e2bf	Detection			ThinONL1	Ellipse	9777.5	205.5
ThinONL1.png	857a3fe0-9099-4f5a-b1ab-25941bd20e3d	Detection			ThinONL1	Ellipse	10665.5	204.5
ThinONL1.png	9ce27759-f00e-492f-8a61-2afb59576156	Detection			ThinONL1	Ellipse	10711.5	203.5
ThinONL1.png	d5e7d1fe-e614-46ce-adb9-7a6e67516266	Detection			ThinONL1	Ellipse	10795.5	202.5
ThinONL1.png	523b5b5d-e59a-4f8e-af38-13fc7ef8edd8	Detection			ThinONL1	Ellipse	10686.5	202.5
ThinONL1.png	fe07b7f5-1f1d-4405-aef5-fbfdd2df8fb7	Detection			ThinONL1	Ellipse	10642.5	202.5
ThinONL1.png	4afab82d-f5ff-4ac0-b4ae-862057a2980f	Detection			ThinONL1	Ellipse	9880.5	202.5
ThinONL1.png	2e5e2181-0b87-4dbd-9056-8e81a9506ef2	Detection			ThinONL1	Ellipse	9856.5	202.5
ThinONL1.png	b2ce756e-92db-4134-8139-b07059d52b00	Detection			ThinONL1	Ellipse	10946.5	201.5
ThinONL1.png	58ac45c8-7368-418a-9610-747674b8a43b	Detection			ThinONL1	Ellipse	9728.5	201.5
ThinONL1.png	c03feb4c-7f2b-403d-b917-66ff948fcf73	Detection			ThinONL1	Ellipse	10772.5	200.5
ThinONL1.png	efeb4c66-56dd-4ea6-bf5e-3b10374e5fe9	Detection			ThinONL1	Ellipse	10965.5	199.5
ThinONL1.png	492a425b-cefc-4aa4-8a01-7bc9543e5c38	Detection			ThinONL1	Ellipse	10619.5	198.5
ThinONL1.png	2744e84c-bfe1-40fb-ae55-acb2586a97cf	Detection			ThinONL1	Ellipse	9933.5	198.5
ThinONL1.png	6851a90c-eb37-4063-b1cd-5ab723aedde4	Detection			ThinONL1	Ellipse	9918.5	197.5
ThinONL1.png	18f43525-702c-4d10-8bab-d470e0efad0c	Detection			ThinONL1	Ellipse	10904.5	196.5
ThinONL1.png	f09ff07d-0a2b-4966-b2a8-a1be27e2e19d	Detection			ThinONL1	Ellipse	10591.5	196.5
ThinONL1.png	d1c25ba0-5152-4680-be9c-20b8c8ea5dab	Detection			ThinONL1	Ellipse	10926.5	194.5
ThinONL1.png	273a30f4-b6f7-4fea-a80a-23f993f880c9	Detection			ThinONL1	Ellipse	10630.5	193.5
ThinONL1.png	ffd11bf2-fb3f-4526-b64c-20b5fe0d3847	Detection			ThinONL1	Ellipse	10218.5	192.5
ThinONL1.png	6661ddd5-a519-409d-9ce8-d25c81afff09	Detection			ThinONL1	Ellipse	9950.5	192.5
ThinONL1.png	3f7ef1d5-4c6f-4113-a214-2706b6a37835	Detection			ThinONL1	Ellipse	10601.5	191.5
ThinONL1.png	781494ed-e088-471b-8556-bf8e81eb5b2a	Detection			ThinONL1	Ellipse	10174.5	191.5
ThinONL1.png	86c5282d-591d-4c32-87cd-8112b0bc3b85	Detection			ThinONL1	Ellipse	10150.5	190.5
ThinONL1.png	8f1df8ac-d6d4-4ae5-9269-018792df988f	Detection			ThinONL1	Ellipse	9761.5	190.5
ThinONL1.png	2a088dfa-db38-41e5-82c9-a5b250cd27d3	Detection			ThinONL1	Ellipse	10200.5	189.5
ThinONL1.png	9fd0f987-880c-4132-8fa9-aaa81181b8b9	Detection			ThinONL1	Ellipse	10239.5	188.5
ThinONL1.png	94496999-1aa7-40cc-ab31-e9fd81797a23	Detection			ThinONL1	Ellipse	10931.5	185.5
ThinONL1.png	5c039963-e64e-48a9-9f92-73c3f4ff800a	Detection			ThinONL1	Ellipse	10567.5	184.5
ThinONL1.png	897ffdec-3c3a-4ce0-bdda-5d9bb74d0d28	Detection			ThinONL1	Ellipse	10486.5	184.5
ThinONL1.png	540f2044-9a55-42a5-8175-4cf8717955cc	Detection			ThinONL1	Ellipse	10109.5	182.5
ThinONL1.png	46608703-afda-4ecf-92aa-a8ba21bee926	Detection			ThinONL1	Ellipse	10673.5	181.5
ThinONL1.png	445977b4-6cd6-459a-a1b4-04d0a7f65008	Detection			ThinONL1	Ellipse	10900.5	179.5
ThinONL1.png	c429b3ac-99c5-41da-ae38-d738e35daedd	Detection			ThinONL1	Ellipse	10127.5	179.5
ThinONL1.png	83626081-44ab-4de6-ab3f-1a764f405a53	Detection			ThinONL1	Ellipse	9972.5	179.5
ThinONL1.png	d0a77639-9704-4163-b095-1795c6e62293	Detection			ThinONL1	Ellipse	10259.5	177.5
ThinONL1.png	bb4a1746-12c9-414d-9a24-18e46e39e35e	Detection			ThinONL1	Ellipse	10222.5	177.5
ThinONL1.png	d7df64d4-e737-4980-9ed2-4b4b5507ebc8	Detection			ThinONL1	Ellipse	10184.5	177.5
ThinONL1.png	32fa3537-54d6-4200-a930-f331be8e3e03	Detection			ThinONL1	Ellipse	10164.5	177.5
ThinONL1.png	acee4fea-8564-497a-b2c2-edd06850dd6d	Detection			ThinONL1	Ellipse	10597.5	176.5
ThinONL1.png	08c3aed0-4f62-40fd-8728-9487bfd577f8	Detection			ThinONL1	Ellipse	10471.5	176.5
ThinONL1.png	c85a930f-4868-4224-96c2-9b0708308383	Detection			ThinONL1	Ellipse	10238.5	176.5
ThinONL1.png	f3692ed6-ab6c-4452-b92e-66bc06251a40	Detection			ThinONL1	Ellipse	10500.5	175.5
ThinONL1.png	7e513d7d-54eb-476d-a551-59ccdf485cf0	Detection			ThinONL1	Ellipse	10323.5	175.5
ThinONL1.png	3f57e3ee-6f2e-4063-9e91-55b3e74e6a94	Detection			ThinONL1	Ellipse	10282.5	175.5
ThinONL1.png	66809f1b-7f6a-476e-954b-4c8c298db501	Detection			ThinONL1	Ellipse	10302.5	174.5
ThinONL1.png	220a0472-a56f-43d5-8176-404392d57c71	Detection			ThinONL1	Ellipse	10105.5	174.5
ThinONL1.png	e2b2d3a9-90e4-4d5f-951a-679afe82cdc2	Detection			ThinONL1	Ellipse	10611.5	173.5
ThinONL1.png	677b08f5-f5c9-4f82-bcf2-cc1429614ee8	Detection			ThinONL1	Ellipse	10517.5	173.5
ThinONL1.png	1626bc0f-275b-45c6-b399-21a81dde6574	Detection			ThinONL1	Ellipse	10499.5	173.5
ThinONL1.png	58e39d6c-85f7-4ac6-8472-e6b04ef299c4	Detection			ThinONL1	Ellipse	10004.5	173.5
ThinONL1.png	3fa88d78-0518-4cba-a817-aac9cf983791	Detection			ThinONL1	Ellipse	9950.5	173.5
ThinONL1.png	126d8f5f-5991-4f64-ac63-d11ee1c138f8	Detection			ThinONL1	Ellipse	10362.5	172.5
ThinONL1.png	c28afacc-56cd-4677-a9e0-f2cd114d4984	Detection			ThinONL1	Ellipse	10456.5	171.5
ThinONL1.png	682b8d5b-3cce-4f21-b370-0b5489b0b447	Detection			ThinONL1	Ellipse	10075.5	171.5
ThinONL1.png	372d0e4c-ff74-450f-a507-878a039c006c	Detection			ThinONL1	Ellipse	10923.5	170.5
ThinONL1.png	44867655-88ae-4f3a-bd95-a2b3447ea17f	Detection			ThinONL1	Ellipse	10021.5	170.5
ThinONL1.png	8d5af0cb-1407-4cae-92e0-7ccba3a0fb3f	Detection			ThinONL1	Ellipse	10421.5	169.5
ThinONL1.png	cd046ca5-e326-4026-986f-cb89d2bdebd2	Detection			ThinONL1	Ellipse	10531.5	168.5
ThinONL1.png	42d7edc6-5c26-4dec-94d5-18adf3718323	Detection			ThinONL1	Ellipse	9987.5	168.5
ThinONL1.png	191c9195-3cf7-4629-b4fe-8afeaaf9440f	Detection			ThinONL1	Ellipse	10549.5	167.5
ThinONL1.png	fa6890d9-c8df-4aa4-a821-9f0ff99a487c	Detection			ThinONL1	Ellipse	10590.5	166.5
ThinONL1.png	59d14074-c5ad-44b9-ba54-e28facde41cf	Detection			ThinONL1	Ellipse	10440.5	166.5
ThinONL1.png	d98d3cb0-6555-442b-bf2d-aa77b816f9fd	Detection			ThinONL1	Ellipse	10535.5	163.5
ThinONL1.png	ee44650d-e307-47e2-a7b1-c329684cf1d0	Detection			ThinONL1	Ellipse	10515.5	162.5
ThinONL1.png	201a0f0e-ebc2-4574-a4c0-6fc6b6e79763	Detection			ThinONL1	Ellipse	10090.5	162.5
ThinONL1.png	b0ee80ef-8682-4b3e-aaa9-f83061187c72	Detection			ThinONL1	Ellipse	10061.5	161.5
ThinONL1.png	9cacbb56-b102-4197-915a-d9d137c72a42	Detection			ThinONL1	Ellipse	10131.5	160.5
ThinONL1.png	cf8edd6f-4fe6-4eac-90df-1b2d1a03c3ef	Detection			ThinONL1	Ellipse	9963.5	160.5
ThinONL1.png	1bf114f6-ba23-4b9d-a652-f6152de33a1b	Detection			ThinONL1	Ellipse	10337.5	156.5
ThinONL1.png	3e36c71d-b642-422c-9c6c-5947042dda73	Detection			ThinONL1	Ellipse	10109.5	156.5
ThinONL1.png	4cd7d7ce-e965-46e6-a560-4878f321e06e	Detection			ThinONL1	Ellipse	10511.5	155.5
ThinONL1.png	29f39cbd-67ed-474c-9d9e-f3fc29a9d9f6	Detection			ThinONL1	Ellipse	10086.5	153.5
ThinONL1.png	494f17df-543f-495d-aea5-72cfc2ffd3c8	Detection			ThinONL1	Ellipse	10532.5	152.5
ThinONL1.png	346a372b-9727-48ac-ad6f-edfd27fd54ee	Detection			ThinONL1	Ellipse	10034.5	150.5
ThinONL1.png	2675aae7-18e0-4966-b38f-94fb650c636f	Detection			ThinONL1	Ellipse	10013.5	148.5
ThinONL1.png	b119bf97-9dae-4b0e-9423-987b57cd6f33	Detection			ThinONL1	Ellipse	10059.5	145.5
ThinONL1.png	a122a8f3-3e64-47be-a66b-a0071d191f0c	Detection			ThinONL1	Ellipse	10324.5	141.5
ThinONL1.png	b865d57b-9bdc-4605-bc12-7822d5b63844	Detection			ThinONL1	Ellipse	10053.5	136.5
ThinONL1.png	26b93985-b801-4202-b708-f46a3a6d57d2	Detection			ThinONL1	Ellipse	10013.5	136.5
ThinONL1.png	391f0a06-02da-4f8b-928f-cfb613e6a7a9	Detection			ThinONL1	Ellipse	10073.5	134.5
ThinONL1.png	e602f49d-d02f-4f27-9361-be69e5a53082	Detection			ThinONL1	Ellipse	10047.5	132.5
